2019-01-05 22:46:46,"Great performance, but hardly an enthralling contest! Good performa… https://t.co/au34bpCfl6",['Great']
2019-01-05 22:45:21,More than solid. Bright future,['Bright']
2019-01-05 22:45:02,and people talk about the premiership being close this year!,[]
2019-01-05 22:40:15,RT 5⃣0⃣ up for Big Bill! 👏🇫🇯 🔷🔶 https://t.co/XqS1FISg6A,['Big Bill']
2019-01-05 22:38:58,"RT 🗣️ ""It's a dream come true and it's everything I've ever wanted."" George Taylor reflects on making his home debut in t…",['George Taylor']
2019-01-05 22:38:46,That should be ... 🏉Another big win for - this time against in with… https://t.co/Bn37JPZBoL,[]
2019-01-05 22:38:37,Is Duhan Van der Merve eligible for anytime soon? He is unreal,"['Duhan Van', 'Merve']"
2019-01-05 22:37:23,Kante how long are the Kings and Cheetahs going to take to ‘acclimatis… https://t.co/pP0UaQSsqJ,"['Kante', 'Kings', 'Cheetahs']"
2019-01-05 22:34:59,BONUS POINT VICTORY! 🙌🏻🏉 🎉 begin 2019 with an impressive win against in the… https://t.co/ncmfVSasnn,"['BONUS', 'POINT']"
2019-01-05 22:30:58,"RT 🗣️ ""It's a dream come true and it's everything I've ever wanted."" George Taylor reflects on making his home debut in t…",['George Taylor']
2019-01-05 22:29:08,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 22:28:01,"are on 🔥 🔥🔥🔥🔥🔶🔷🔶🔷. Another great win, well done.",[]
2019-01-05 22:25:28,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 22:24:23,"RT This evening, D.O. Lucy &amp; Coach Annabel attended the 2nd workshop in the regional mentoring programme. The session revo…","['Lucy', 'Coach Annabel']"
2019-01-05 22:23:46,"RT This evening, D.O. Lucy &amp; Coach Annabel attended the 2nd workshop in the regional mentoring programme. The session revo…","['Lucy', 'Coach Annabel']"
2019-01-05 22:23:42,Great win for you tbf!,['Great']
2019-01-05 22:22:51,As trips home go this was pretty excellent. Now if &amp; can work out a flight/match ticket c… https://t.co/rxAjxIwr9F,[]
2019-01-05 22:22:51,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 22:21:42,RT 75' | Great to hear chants of ED-IN-BRUH as the the match comes to a close at BT Your support has been bri…,"['Great', 'BT']"
2019-01-05 22:21:35,RT After a solid display in both attack and defence is tonight's MOTM! 👏🏅 https://t.co/evAP…,['MOTM']
2019-01-05 22:21:28,RT 5⃣ points in the bag &amp; still unbeaten at BT this season. 💪 Thank you for your support 👏 https:/…,['BT']
2019-01-05 22:21:25,RT 75' | Great to hear chants of ED-IN-BRUH as the the match comes to a close at BT Your support has been bri…,"['Great', 'BT']"
2019-01-05 22:21:24,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 22:20:44,RT 5⃣ points in the bag &amp; still unbeaten at BT this season. 💪 Thank you for your support 👏 https:/…,['BT']
2019-01-05 22:18:52,RT 5⃣ points in the bag &amp; still unbeaten at BT this season. 💪 Thank you for your support 👏 https:/…,['BT']
2019-01-05 22:16:20,RT 5⃣ points in the bag &amp; still unbeaten at BT this season. 💪 Thank you for your support 👏 https:/…,['BT']
2019-01-05 22:15:51,RT 5⃣ points in the bag &amp; still unbeaten at BT this season. 💪 Thank you for your support 👏 https:/…,['BT']
2019-01-05 22:15:27,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 22:15:16,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 22:14:27,"This evening, D.O. Lucy &amp; Coach Annabel attended the 2nd workshop in the regional mentoring programme. The session… https://t.co/Id8MLKx6TS","['Lucy', 'Coach Annabel']"
2019-01-05 22:11:46,RT 🔹♦️Our P6&amp;7 minis have also been in action this evening at BT as they played a game at half time on the main…,['BT']
2019-01-05 22:11:34,RT now second in conference A 📉 now second in Conference B 📈 https://t.co/ykZsNnZM4s,['Conference']
2019-01-05 22:11:24,RT 🔷♦️Our P5 mini’s providing the guard of honour for this evening at BT what a occasion for th…,['BT']
2019-01-05 22:11:00,RT 🏉Another Big wim for - this time against in with a number of youngsters…,[]
2019-01-05 22:10:35,Keeping them to zero was very pleasing well played boys,[]
2019-01-05 22:10:30,🏉Another Big wim for - this time against in with a number of youngs… https://t.co/Qo6GXy0RdL,[]
2019-01-05 22:09:01,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 22:07:18,Great win,['Great']
2019-01-05 22:04:12,Will make the 6N selections interesting....,[]
2019-01-05 22:02:08,"Having just watched Racing v Toulon, I can’t help but think https://t.co/s2jcZLhciz",['Toulon']
2019-01-05 22:00:46,Darcy Graham is growing up fast and will give a really nice option on the… https://t.co/LIyAB87ZKI,"['Darcy', 'Graham']"
2019-01-05 22:00:16,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:58:19,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:58:12,List all the players who have gotten game time this year who are 23 and… https://t.co/jRjZ74ouOt,['List']
2019-01-05 21:57:05,RT After a blistering start proved too much for to handle as they ran out 38-0 winners at…,[]
2019-01-05 21:56:24,RT After a solid display in both attack and defence is tonight's MOTM! 👏🏅 https://t.co/evAP…,['MOTM']
2019-01-05 21:56:21,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:55:49,Depends on your criteria really. Maybe they should have (2) head to heads to decide?,[]
2019-01-05 21:54:55,First match of 2019 and a smashing win against Southern Kings... still undefeated at home 🔶️🔷️… https://t.co/0t91zppoym,"['First', 'Southern']"
2019-01-05 21:54:21,RT Dougie Fife was the Man of the Match as overcame at Here he is…,"['Dougie Fife', 'Match']"
2019-01-05 21:53:22,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:51:38,good times for rugby hey 👍🏻🙌🏻,[]
2019-01-05 21:51:17,RT Dougie Fife was the Man of the Match as overcame at Here he is…,"['Dougie Fife', 'Match']"
2019-01-05 21:51:14,RT 64' | TRY! | It's score number 6⃣ as replacement Cammy Fenton finishes off a sweeping move involving Ally Miller and Sh…,"['TRY', 'Cammy Fenton', 'Ally Miller']"
2019-01-05 21:51:01,Dougie Fife was the Man of the Match as overcame at Here h… https://t.co/Wi6jJfCud4,"['Dougie', 'Fife', 'Match']"
2019-01-05 21:50:21,Excellent performances from some of the players coming in tonight - great to see a… https://t.co/iNPgiXoLIS,[]
2019-01-05 21:47:52,"Fair play - Richard Cockerill and his coaching staff, are doing a mighty fine job at They’ve got… https://t.co/ttiDgkoiQ3","['Fair', 'Richard Cockerill']"
2019-01-05 21:46:37,"are really struggling. Hastings will come good, but playe… https://t.co/oktZ1r3E68",[]
2019-01-05 21:45:57,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:44:50,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:44:49,"incredible performance tonight, well deserved bagel. Fantastic string of results recently. Keep 'em coming 💪",[]
2019-01-05 21:42:13,Everywhere.... exactly right. Great team performance showing strength-in-depth. Te… https://t.co/puxwYGE5m9,['Great']
2019-01-05 21:41:23,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:41:07,REPORT: punished a sloppy performance from the to claim a 38-0 bonus-point win at… https://t.co/N6shAXA2U6,[]
